id_place,provincia,id_empleado,nombre,puesto,nacionalidad,fecha_in,fecha_out,fecha_end,jornada,motivo_baja,genero,fecha_nacimiento,email,id_contrato
1,MADRID,390105,Darryl Kennedy,Designer graphic,PORTUGAL,12/12/2022,22/01/2023,00/00/0000,50.0,Baja voluntaria del trabajad,Mujer,22/11/1988,jonesrichard@example.org,200.0
1,MADRID,100,William Schneider,Designer graphic,ESPAÑA,27/07/2023,03/09/2023,00/00/0000,90.0,Baja voluntaria de la person,Hombre,23/09/2003,williamhawkins@example.org,510.0
2,MADRID,10,Aaron Turner,Designer graphic,ESPAÑA,26/03/2019,25/04/2019,25/09/2019,95.0,Baja voluntaria del trabajad,Mujer,30/06/1993,,502.0
2,MADRID,11,Mr. Carlos Lee MD,Designer graphic,FEDERACIÓN DE RUSIA,26/03/2019,04/04/2019,25/09/2019,95.0,Cese en período de prueba a,Mujer,12/11/1993,tonya55@example.net,502.0
2,MADRID,12,Amanda Horn,Designer graphic,ESPAÑA,29/03/2019,17/09/2019,28/09/2019,95.0,Baja voluntaria del trabajad,Mujer,29/01/1998,vadams@example.com,502.0
2,MADRID,13,Corey Aguilar,Designer graphic,ESPAÑA,01/04/2019,29/11/2019,31/03/2020,75.0,Baja voluntaria del trabajad,Mujer,20/12/1996,tanyawalker@example.net,502.0
2,MADRID,14,Richard Poole,Designer graphic,RUMANIA,29/03/2019,19/04/2019,28/09/2019,95.0,Baja voluntaria del trabajad,Mujer,23/10/1998,derrickcampbell@example.org,502.0
2,MADRID,19,Ashley Vasquez,Designer graphic,BRASIL,29/04/2019,26/08/2019,28/10/2019,95.0,Despido del trabajador,Mujer,25/06/1996,mauriceedwards@example.com,502.0
2,MADRID,20,Hannah White,Designer graphic,EL SALVADOR,02/05/2019,18/08/2019,01/11/2019,95.0,Baja voluntaria del trabajad,Mujer,25/07/1985,greendeborah@example.net,502.0
2,MADRID,23,Vanessa Mckinney,Designer graphic,VENEZUELA,04/06/2019,00/00/0000,00/00/0000,65.0,Suspensión del contrato o ER,Mujer,27/06/1998,steven12@example.org,289.0
2,MADRID,29,Mr. Kyle Alvarez,Designer graphic,VENEZUELA,16/08/2019,16/10/2019,30/01/2020,90.0,Baja voluntaria del trabajad,Mujer,24/10/1989,,502.0
2,MADRID,30,Caitlin Middleton,Designer graphic,GUINEA ECUATORIAL,20/08/2019,00/00/0000,00/00/0000,97.5,Suspensión del contrato o ER,Mujer,04/05/1986,dmiddleton@example.com,189.0
2,MADRID,32,Gabriel Callahan,Designer graphic,ESPAÑA,30/08/2019,05/09/2019,29/02/2020,70.0,Baja voluntaria del trabajad,Mujer,23/07/1996,lindaoconnor@example.org,502.0
2,MADRID,34,Allison Gross,Designer graphic,ESPAÑA,06/09/2019,05/03/2020,05/03/2020,70.0,Fin de contrato temporal,Mujer,29/11/1997,margaret15@example.net,502.0
2,MADRID,980666,Kaitlyn Parker,Designer graphic,ESPAÑA,23/09/2019,25/02/2021,00/00/0000,75.0,Despido del trabajador,Mujer,01/09/1997,nramirez@example.com,200.0
2,MADRID,38,Brittney Richards,Designer graphic,VENEZUELA,25/09/2019,20/11/2019,23/03/2020,95.0,Baja voluntaria del trabajad,Mujer,14/02/1998,jamievasquez@example.net,502.0
2,MADRID,41,Marisa Finley,Designer graphic,ESPAÑA,18/10/2019,20/02/2020,17/04/2020,90.0,Despido del trabajador,Mujer,17/08/1996,adamsjoshua@example.com,502.0
2,MADRID,45,Grace Mitchell,Designer graphic,ESPAÑA,02/12/2019,01/03/2020,01/03/2020,90.0,Fin de contrato temporal,Mujer,30/01/2001,hodgejason@example.net,502.0
2,MADRID,46,Sarah Jenkins,Designer graphic,ESPAÑA,03/12/2019,02/01/2020,02/03/2020,90.0,Cese en período de prueba a,Mujer,28/11/1999,,502.0
2,MADRID,47,Caitlin Smith,Designer graphic,ESPAÑA,11/02/2020,24/05/2021,22/06/2021,97.5,Despido del trabajador,Mujer,26/12/1994,jamiehamilton@example.org,502.0
2,MADRID,49,Valerie Mcdaniel,Designer graphic,ESPAÑA,18/02/2020,13/03/2020,17/05/2020,50.0,Cese en período de prueba a,Mujer,25/06/1997,meganmendoza@example.com,502.0
2,MADRID,981824,John Patterson,Designer graphic,VENEZUELA,01/03/2020,31/01/2021,28/03/2021,62.5,Baja voluntaria del trabajad,Mujer,25/11/1997,marilyncunningham@example.com,502.0
2,MADRID,390032,Bailey Calderon,Designer graphic,VENEZUELA,10/02/2021,19/02/2021,19/02/2021,97.5,Fin de contrato temporal,Mujer,29/10/1990,tatecurtis@example.com,510.0
2,MADRID,66,Ryan Larson,Teacher music,ESPAÑA,08/06/2021,02/07/2021,07/12/2021,,Cese en período de prueba a,Hombre,30/03/1986,xbowen@example.net,402.0
2,MADRID,71,Briana Cruz,Designer graphic,VENEZUELA,28/06/2021,00/00/0000,00/00/0000,75.0,,Mujer,29/04/1992,susanthomas@example.org,289.0
2,MADRID,72,Robert Pena,Designer graphic,ESPAÑA,28/07/2021,30/07/2021,27/10/2021,75.0,Cese en período de prueba a,Mujer,14/05/1995,walkershawn@example.com,502.0
2,MADRID,118,Ashley Hill,Designer graphic,ESPAÑA,30/07/2022,31/12/2022,00/00/0000,50.0,Baja voluntaria de la person,Mujer,09/06/2001,marmstrong@example.net,200.0
2,MADRID,114,Melissa Roberts,Teacher music,ESPAÑA,06/03/2023,08/03/2023,00/00/0000,,Cese en período de prueba a,Hombre,29/06/1992,snyderjenna@example.org,100.0
2,MADRID,118,Ashley Hill,Designer graphic,ESPAÑA,03/07/2023,27/08/2023,27/08/2023,50.0,Cese por expiración del tiem,Mujer,09/06/2001,marmstrong@example.net,502.0
403,MADRID,57,Nicholas Smith,Designer graphic,ESPAÑA,26/04/2021,25/10/2021,25/10/2021,90.0,Baja voluntaria del trabajad,Mujer,23/03/1997,jmartinez@example.org,402.0
403,MADRID,983707,Jonathan Tate,Designer graphic,VENEZUELA,26/04/2021,09/05/2021,25/07/2021,75.0,,Mujer,01/08/1997,ejenkins@example.com,502.0
403,MADRID,390005,Ronald Rodriguez,Designer graphic,ESPAÑA,04/05/2021,31/07/2022,00/00/0000,,,Mujer,05/12/1991,bradysloan@example.com,100.0
403,MADRID,61,Brian Day,Designer graphic,VENEZUELA,06/05/2021,05/05/2022,05/05/2022,82.5,Fin de contrato temporal,Mujer,18/03/1990,jared41@example.org,402.0
403,MADRID,62,James West,Designer graphic,VENEZUELA,10/05/2021,00/00/0000,00/00/0000,87.5,,Mujer,03/12/1999,seanrobinson@example.net,289.0
403,MADRID,63,Michael King,Designer graphic,PORTUGAL,18/05/2021,17/06/2021,17/11/2021,77.5,Cese en período de prueba a,Mujer,21/09/1991,jpoole@example.com,502.0
403,MADRID,980046,Hannah Camacho,Designer graphic,ESPAÑA,22/06/2021,01/12/2021,00/00/0000,,,Mujer,25/04/1990,taylormichael@example.com,100.0
403,MADRID,390090,Jonathan Woods,Designer graphic,ESPAÑA,28/06/2021,05/02/2023,00/00/0000,,,Mujer,22/10/1993,brandon39@example.net,100.0
403,MADRID,74,Andrea Johnson,Designer graphic,ESPAÑA,23/08/2021,22/02/2022,22/02/2022,37.5,Fin de contrato temporal,Hombre,29/05/1997,murphyrichard@example.org,502.0
403,MADRID,79,Michelle Gibson,Designer graphic,VENEZUELA,19/10/2021,24/03/2023,00/00/0000,95.0,Excedencia.,Mujer,30/01/2001,amanda46@example.net,189.0
403,MADRID,82,Lauren Brown,Designer graphic,ESPAÑA,15/11/2021,23/09/2022,00/00/0000,87.5,Baja voluntaria del trabajad,Mujer,30/01/2000,christopher40@example.org,189.0
403,MADRID,986153,Hector Taylor,Designer graphic,ESPAÑA,03/01/2022,31/03/2022,02/05/2022,87.5,,Mujer,23/03/1998,christopher32@example.net,502.0
403,MADRID,86,Joe Johnson,Designer graphic,ESPAÑA,14/02/2022,13/03/2022,13/05/2022,52.5,Cese en período de prueba a,Mujer,01/05/1999,tracy07@example.org,502.0
403,MADRID,88,Tammy Brown,Designer graphic,ITALIA,08/03/2022,00/00/0000,00/00/0000,90.0,,Mujer,18/07/2000,christopherharris@example.org,289.0
403,MADRID,93,Jeremy Martinez,Designer graphic,ESPAÑA,25/04/2022,00/00/0000,00/00/0000,50.0,,Mujer,09/08/1999,meadowsheather@example.org,230.0
403,MADRID,94,Joseph Evans,Designer graphic,ESPAÑA,29/04/2022,00/00/0000,00/00/0000,,,Mujer,19/09/2002,gary18@example.org,100.0
403,MADRID,987863,Joanne Morse,Designer graphic,VENEZUELA,04/08/2022,03/10/2022,00/00/0000,95.0,,Mujer,29/06/1989,claudiahawkins@example.org,200.0
403,MADRID,107,Eric Murillo,Designer graphic,VENEZUELA,26/09/2022,28/09/2022,00/00/0000,,Baja voluntaria del trabajad,Mujer,04/07/2000,adamayala@example.com,100.0
403,MADRID,108,Maria Medina,Designer graphic,ESPAÑA,04/10/2022,26/02/2023,00/00/0000,97.5,Baja voluntaria de la person,Mujer,24/11/2000,smithaaron@example.org,200.0
403,MADRID,390005,Ronald Rodriguez,Designer graphic,ESPAÑA,06/10/2022,00/00/0000,00/00/0000,,,Mujer,05/12/1991,bradysloan@example.com,100.0
403,MADRID,987936,Joshua Burch,Designer graphic,VENEZUELA,27/02/2023,00/00/0000,00/00/0000,82.5,,Mujer,13/01/2000,raymond81@example.net,200.0
403,MADRID,113,Kim Lynch,Designer graphic,VENEZUELA,28/02/2023,00/00/0000,00/00/0000,92.5,,Mujer,30/08/1995,kelsey90@example.org,200.0
403,MADRID,115,Arthur Richardson,Designer graphic,ESPAÑA,24/03/2023,23/04/2023,00/00/0000,85.0,Cese en período de prueba a,Mujer,23/08/1995,james96@example.net,200.0
403,MADRID,116,Sandra Henry,Designer graphic,ESPAÑA,20/04/2023,00/00/0000,00/00/0000,77.5,,Mujer,04/10/1994,christopherscott@example.org,200.0
403,MADRID,115,Arthur Richardson,Designer graphic,ESPAÑA,19/06/2023,24/08/2023,18/09/2023,82.5,Baja voluntaria de la person,Mujer,23/08/1995,james96@example.net,502.0
403,MADRID,989615,Tracy Woodward,Designer graphic,ESPAÑA,01/09/2023,00/00/0000,00/00/0000,90.0,,Hombre,13/05/2003,cainkaren@example.org,200.0
1,VIZCAYA,56,Craig Mitchell,Designer graphic,ESPAÑA,01/02/2019,00/00/0000,00/00/0000,90.0,Suspensión del contrato o ER,Mujer,25/11/1991,ostrong@example.org,200.0
1,VIZCAYA,152,Sarah Bates,Designer graphic,ESPAÑA,15/04/2019,31/08/2019,14/10/2019,50.0,Baja voluntaria del trabajad,Mujer,17/09/1997,dennislori@example.net,502.0
1,VIZCAYA,155,Ryan Barrera,Designer graphic,ESPAÑA,23/04/2019,11/01/2020,00/00/0000,30.0,Baja voluntaria del trabajad,Mujer,12/01/2001,zacharyhunt@example.org,289.0
1,VIZCAYA,187,Derek Mccarthy,Designer graphic,ESPAÑA,08/08/2019,08/08/2019,07/02/2020,60.0,Baja voluntaria del trabajad,Mujer,25/03/1995,,502.0
1,VIZCAYA,190,Kristy Woodard,Designer graphic,ESPAÑA,05/09/2019,03/10/2019,04/10/2019,50.0,Cese en período de prueba a,Mujer,13/04/1998,,502.0
1,VIZCAYA,202,Jason Nelson,Designer graphic,ESPAÑA,05/10/2019,31/07/2023,00/00/0000,90.0,Excedencia.,Mujer,20/12/1993,riverakaren@example.net,289.0
1,VIZCAYA,207,Matthew Chavez,Designer graphic,ESPAÑA,22/10/2019,03/08/2020,03/08/2020,60.0,Baja voluntaria del trabajad,Mujer,12/05/1992,joseph23@example.org,200.0
1,VIZCAYA,226,Sheila Jones,Designer graphic,ESPAÑA,10/02/2020,09/08/2020,09/08/2020,50.0,Fin de contrato temporal,Mujer,17/03/2000,,502.0
1,VIZCAYA,245,Thomas Stevens,Designer graphic,ESPAÑA,05/08/2020,17/07/2021,17/07/2021,30.0,Baja voluntaria del trabajad,Mujer,31/10/1997,williamjones@example.net,289.0
1,VIZCAYA,246,Miguel Mejia,Designer graphic,ESPAÑA,12/08/2020,11/02/2021,11/02/2021,62.5,Fin de contrato temporal,Mujer,19/01/1999,williamrussell@example.org,502.0
1,VIZCAYA,295,Darrell Moore,Designer graphic,ESPAÑA,29/06/2021,24/08/2021,28/12/2021,70.0,Cese en período de prueba a,Mujer,11/06/1997,davistodd@example.net,502.0
1,VIZCAYA,308,Patricia Cole,Designer graphic,ESPAÑA,24/08/2021,27/08/2021,27/08/2021,50.0,Cese en período de prueba a,Hombre,24/08/1995,,502.0
1,VIZCAYA,402,Jeffery Gonzalez,Designer graphic,ESPAÑA,11/04/2022,00/00/0000,00/00/0000,50.0,,Mujer,31/12/1994,bookerjennifer@example.org,200.0
1,VIZCAYA,441,Billy Simpson,Designer graphic,ESPAÑA,21/06/2022,18/07/2023,00/00/0000,75.0,Excedencia.,Mujer,25/03/2001,hdickson@example.net,200.0
1,VIZCAYA,481,Kenneth Wilkins,Designer graphic,ESPAÑA,19/08/2022,00/00/0000,00/00/0000,30.0,,Mujer,23/07/1999,jameswest@example.net,200.0
1,VIZCAYA,520,Michael Cowan,Designer graphic,ESPAÑA,28/11/2022,07/01/2023,07/01/2023,50.0,Cese en período de prueba a,Mujer,23/11/1997,mary45@example.org,200.0
1,VIZCAYA,522,Rachel Taylor,Designer graphic,ESPAÑA,28/11/2022,07/01/2023,07/01/2023,50.0,Cese en período de prueba a,Mujer,08/10/1999,seanlittle@example.org,200.0
1,VIZCAYA,547,David Osborn,Designer graphic,ESPAÑA,04/04/2023,00/00/0000,00/00/0000,75.0,,Mujer,20/08/2003,vaughanseth@example.net,200.0
1,VIZCAYA,609,Benjamin Lee,Designer graphic,ESPAÑA,24/07/2023,09/08/2023,00/00/0000,62.5,Baja voluntaria de la person,Mujer,29/07/2005,jeffrey68@example.com,200.0
1,VIZCAYA,610,Lisa Carter,Designer graphic,ESPAÑA,26/07/2023,00/00/0000,00/00/0000,37.5,,Mujer,12/07/2002,lucasisabella@example.com,200.0
1,VIZCAYA,628,Blake Roy,Designer graphic,ESPAÑA,04/09/2023,00/00/0000,00/00/0000,30.0,,Mujer,16/01/2004,amy96@example.org,200.0
1,VIZCAYA,630,Megan Cruz,Designer graphic,ESPAÑA,04/09/2023,00/00/0000,00/00/0000,55.0,,Mujer,30/04/2003,colin63@example.org,200.0
1,VIZCAYA,631,George Mejia,Designer graphic,ESPAÑA,04/09/2023,00/00/0000,00/00/0000,30.0,,Mujer,28/03/2005,justinmartin@example.org,200.0
2,NAVARRA,134,Michele Kramer,Designer graphic,ESPAÑA,20/12/2018,01/04/2019,00/00/0000,50.0,Cese en período de prueba a,Mujer,16/09/1996,rmullins@example.org,200.0
2,NAVARRA,154,Tony Perez,Designer graphic,ESPAÑA,22/04/2019,14/10/2019,21/10/2019,50.0,Baja voluntaria del trabajad,Mujer,02/03/1997,aprilbutler@example.org,502.0
2,NAVARRA,203,Brittany Fuller,Designer graphic,ESPAÑA,07/10/2019,27/10/2020,27/10/2020,30.0,Fin de contrato temporal,Mujer,05/08/1998,wbradley@example.net,502.0
2,NAVARRA,206,Susan Hughes,Designer graphic,ESPAÑA,21/10/2019,03/12/2019,00/00/0000,50.0,Despido del trabajador,Mujer,12/06/1999,brianwood@example.net,200.0
2,NAVARRA,216,Jennifer Shannon,Designer graphic,ESPAÑA,11/12/2019,29/02/2020,00/00/0000,50.0,Despido por causas objetivas,Mujer,29/08/1996,whitemichelle@example.org,200.0
2,NAVARRA,222,Kevin Roberts,Designer graphic,ESPAÑA,23/12/2019,29/02/2020,00/00/0000,90.0,Despido del trabajador,Mujer,02/03/1992,davislee@example.org,200.0
2,NAVARRA,228,Meagan Dixon,Designer graphic,ESPAÑA,02/03/2020,13/02/2023,00/00/0000,50.0,Baja voluntaria del trabajad,Mujer,26/05/1990,russell78@example.org,200.0
2,NAVARRA,261,David Gates,Designer graphic,ESPAÑA,04/12/2020,00/00/0000,00/00/0000,90.0,,Mujer,27/10/1994,mcclainselena@example.com,289.0
2,NAVARRA,362,Tony Mccann,Designer graphic,ESPAÑA,29/11/2021,25/12/2021,10/01/2022,50.0,Baja voluntaria del trabajad,Mujer,17/01/1991,jonathonmartin@example.net,502.0
2,NAVARRA,364,Melinda Chapman,Designer graphic,ESPAÑA,29/11/2021,10/01/2022,10/01/2022,75.0,Fin de contrato temporal,Mujer,27/11/1995,sfrancis@example.org,502.0
2,NAVARRA,366,Steven Henderson,Designer graphic,ESPAÑA,06/12/2021,17/01/2022,05/02/2022,82.5,Baja voluntaria del trabajad,Mujer,22/01/2002,katrina64@example.net,502.0
2,NAVARRA,415,Thomas Henry,Designer graphic,ESPAÑA,03/05/2022,13/06/2022,00/00/0000,57.5,Baja voluntaria del trabajad,Hombre,14/06/1997,jessica70@example.com,200.0
2,NAVARRA,425,Steven Harrison,Designer graphic,ESPAÑA,26/05/2022,30/06/2022,00/00/0000,37.5,Baja voluntaria del trabajad,Mujer,06/06/2001,laurenthompson@example.net,200.0
2,NAVARRA,515,Craig Smith,Designer graphic,ESPAÑA,23/11/2022,14/01/2023,14/01/2023,40.0,Cese en período de prueba a,Mujer,02/03/1999,younggregory@example.com,200.0
2,NAVARRA,535,Sabrina Hill,Designer graphic,ESPAÑA,21/02/2023,25/03/2023,00/00/0000,50.0,Baja voluntaria de la person,Mujer,24/06/2002,bellis@example.com,200.0
2,NAVARRA,536,Brian Gallegos,Designer graphic,ESPAÑA,08/03/2023,02/09/2023,00/00/0000,50.0,Baja voluntaria de la person,Mujer,09/04/2000,ccooper@example.org,200.0
2,NAVARRA,544,Jared Bradford,Designer graphic,ESPAÑA,22/03/2023,15/06/2023,00/00/0000,72.5,Cese en período de prueba a,Mujer,09/02/2004,christysingleton@example.net,200.0
2,NAVARRA,573,Michael Herrera,Designer graphic,PERÚ,05/06/2023,15/08/2023,00/00/0000,65.0,Cese en período de prueba a,Mujer,30/12/1999,brookenichols@example.org,200.0
2,NAVARRA,580,Catherine Rodriguez,Designer graphic,ESPAÑA,16/06/2023,00/00/0000,00/00/0000,30.0,,Mujer,18/03/2000,felicia81@example.org,200.0
2,NAVARRA,620,John Patel,Designer graphic,BULGARIA,07/08/2023,02/09/2023,00/00/0000,62.5,Cese en período de prueba a,Mujer,18/02/1998,pateladam@example.com,200.0
2,NAVARRA,627,Douglas King,Designer graphic,ESPAÑA,04/09/2023,00/00/0000,00/00/0000,50.0,,Mujer,14/10/1999,anthonypetersen@example.org,200.0
2,NAVARRA,629,Michael Roth,Designer graphic,NICARAGUA,04/09/2023,00/00/0000,00/00/0000,40.0,,Mujer,01/02/2005,normasmith@example.net,200.0
3,MADRID,138,William King,Designer graphic,ESPAÑA,02/02/2019,07/02/2021,07/02/2021,30.0,Despido de la persona trabaj,Mujer,23/08/1996,john63@example.net,289.0
3,MADRID,148,Andrea Jimenez,Designer graphic,ESPAÑA,21/03/2019,07/05/2019,20/09/2019,50.0,Baja voluntaria de la person,Mujer,25/11/1995,mcarr@example.com,502.0
3,MADRID,162,Ernest Livingston,Designer graphic,BRASIL,17/05/2019,30/06/2021,30/06/2021,50.0,Baja voluntaria de la person,Mujer,09/04/1996,dbarnes@example.com,289.0
3,MADRID,217,Lance Choi,Designer graphic,ESPAÑA,11/12/2019,11/01/2020,11/01/2020,50.0,Cese por expiración del tiem,Mujer,23/01/1996,alejandracarroll@example.com,502.0
3,MADRID,217,Lance Choi,Designer graphic,ESPAÑA,26/01/2020,05/06/2020,25/03/2020,42.5,Baja voluntaria de la person,Mujer,23/01/1996,alejandracarroll@example.com,502.0
3,MADRID,233,Ariana Ortiz,Designer graphic,ESPAÑA,15/06/2020,01/09/2020,01/09/2020,75.0,Baja voluntaria de la person,Mujer,03/09/1997,mheath@example.org,502.0
3,MADRID,240,Victoria Mccarthy,Designer graphic,ESPAÑA,13/07/2020,10/09/2020,10/09/2020,37.5,Baja voluntaria de la person,Hombre,07/12/1995,angela12@example.com,502.0
3,MADRID,271,Lacey Edwards,Designer graphic,ESPAÑA,01/03/2021,07/03/2021,07/03/2021,50.0,Cese en período de prueba a,Mujer,15/12/1986,jose58@example.org,502.0
3,MADRID,274,Joseph Dillon,Designer graphic,ESPAÑA,17/03/2021,19/03/2021,16/09/2021,50.0,Baja voluntaria de la person,Mujer,28/05/1997,athompson@example.org,502.0
3,MADRID,275,Teresa Lewis,Designer graphic,ESPAÑA,23/03/2021,30/06/2023,00/00/0000,,Baja voluntaria de la person,Mujer,24/03/1997,mathewking@example.com,189.0
3,MADRID,277,Nicholas Wolfe,Designer graphic,ESPAÑA,24/03/2021,18/05/2021,18/05/2021,50.0,Baja voluntaria de la person,Mujer,27/10/1998,richardallen@example.com,502.0
3,MADRID,286,Shannon Mccoy,Designer graphic,ESPAÑA,24/05/2021,00/00/0000,00/00/0000,87.5,,Mujer,19/03/1996,sarah65@example.org,289.0
3,MADRID,384,Mrs. Nancy Ford,Designer graphic,ESPAÑA,01/03/2022,00/00/0000,00/00/0000,75.0,,Mujer,23/04/2001,walterortiz@example.com,289.0
3,MADRID,436,Kenneth White,Designer graphic,ESPAÑA,02/06/2022,19/06/2022,00/00/0000,55.0,Baja voluntaria del trabajad,Mujer,28/04/1999,nicholascarson@example.com,200.0
3,MADRID,490,Alexa Barker,Designer graphic,CUBA,12/09/2022,00/00/0000,00/00/0000,87.5,,Hombre,12/06/1993,beckjillian@example.org,200.0
3,MADRID,571,Walter Howard,Designer graphic,ESPAÑA,01/06/2023,30/06/2023,00/00/0000,62.5,Baja voluntaria de la person,Mujer,05/12/2003,david30@example.com,200.0
3,MADRID,528,Glen Carrillo,Designer graphic,ESPAÑA,29/06/2023,00/00/0000,00/00/0000,75.0,,Hombre,02/01/1999,stephaniestark@example.com,200.0
3,MADRID,598,William Webb,Designer graphic,ESPAÑA,17/07/2023,00/00/0000,00/00/0000,70.0,,Hombre,24/10/1996,andremartinez@example.net,200.0
3,MADRID,601,Christopher Coleman,Designer graphic,ESPAÑA,17/07/2023,00/00/0000,00/00/0000,62.5,,Mujer,25/06/1995,samanthabrown@example.net,289.0
4,CANTABRIA,147,Krista Smith,Designer graphic,ESPAÑA,14/03/2019,16/03/2022,00/00/0000,90.0,Excedencia,Mujer,04/09/1996,gonzaleswilliam@example.com,289.0
4,CANTABRIA,161,Adrian Warner,Designer graphic,ESPAÑA,11/05/2019,07/02/2022,00/00/0000,60.0,Despido del trabajador,Mujer,16/05/1995,rhoward@example.com,289.0
4,CANTABRIA,170,Amber Harris,Designer graphic,ESPAÑA,17/06/2019,16/09/2019,16/09/2019,50.0,Fin de contrato temporal,Mujer,13/10/1999,annasims@example.org,502.0
4,CANTABRIA,227,Kimberly Campbell,Designer graphic,ESPAÑA,24/02/2020,27/10/2020,27/10/2020,50.0,Baja voluntaria del trabajad,Mujer,10/12/1995,gbenton@example.com,502.0
4,CANTABRIA,251,Sean Benson,Designer graphic,ESPAÑA,02/11/2020,06/04/2021,01/05/2021,50.0,Baja voluntaria del trabajad,Mujer,19/07/1990,antonio46@example.com,502.0
4,CANTABRIA,257,Erin Robinson,Designer graphic,ESPAÑA,30/11/2020,31/12/2021,00/00/0000,50.0,Excedencia,Mujer,17/04/2000,russellrita@example.net,289.0
4,CANTABRIA,299,Kaitlyn Rodriguez,Designer graphic,ESPAÑA,06/07/2021,07/09/2021,07/09/2021,50.0,Cese por expiración del tiem,Mujer,30/05/1996,,502.0
4,CANTABRIA,319,Ryan Rodriguez,Designer graphic,ESPAÑA,09/09/2021,09/10/2021,08/03/2022,50.0,Cese en período de prueba a,Mujer,24/12/1997,barnesrichard@example.net,502.0
4,CANTABRIA,320,Victoria Yang,Designer graphic,ESPAÑA,09/09/2021,10/01/2022,08/03/2022,50.0,Despido del trabajador,Mujer,23/09/1999,gregory52@example.org,502.0
4,CANTABRIA,299,Kaitlyn Rodriguez,Designer graphic,ESPAÑA,11/10/2021,02/09/2023,00/00/0000,82.5,Excedencia.,Mujer,30/05/1996,jasongay@example.net,189.0
4,CANTABRIA,389,David Little,Designer graphic,ESPAÑA,16/03/2022,27/05/2022,15/06/2022,65.0,Baja voluntaria del trabajad,Mujer,23/08/1998,coffeymarco@example.net,502.0
4,CANTABRIA,390,Elizabeth Murray,Designer graphic,ESPAÑA,16/03/2022,00/00/0000,00/00/0000,87.5,,Mujer,10/02/1998,ufisher@example.org,289.0
4,CANTABRIA,423,Eric Garcia,Designer graphic,ESPAÑA,24/05/2022,20/06/2022,00/00/0000,82.5,Baja voluntaria del trabajad,Mujer,24/09/1991,ythompson@example.org,200.0
4,CANTABRIA,440,Ashley Wheeler,Designer graphic,ESPAÑA,20/06/2022,31/07/2022,00/00/0000,62.5,,Mujer,03/08/2000,dmitchell@example.net,200.0
4,CANTABRIA,447,Stephanie Phillips,Designer graphic,ESPAÑA,22/06/2022,15/07/2022,00/00/0000,42.5,Cese en período de prueba a,Mujer,26/11/2002,alyssamason@example.net,200.0
4,CANTABRIA,460,Paul Velasquez,Designer graphic,ESPAÑA,11/07/2022,00/00/0000,00/00/0000,72.5,,Mujer,25/02/2001,daviesmichael@example.com,289.0
4,CANTABRIA,461,Jamie Martin,Designer graphic,ESPAÑA,11/07/2022,13/07/2022,31/08/2022,47.5,Cese en período de prueba a,Mujer,31/07/1998,cynthiahudson@example.net,502.0
4,CANTABRIA,467,Jacob Torres,Designer graphic,PORTUGAL,18/07/2022,00/00/0000,00/00/0000,47.5,,Mujer,11/10/1998,rballard@example.com,289.0
4,CANTABRIA,474,Amber Williams,Designer graphic,COLOMBIA,01/08/2022,31/08/2022,00/00/0000,85.0,,Mujer,18/02/1988,dlin@example.net,200.0
4,CANTABRIA,440,Ashley Wheeler,Designer graphic,ESPAÑA,01/09/2022,27/09/2022,00/00/0000,52.5,Cese en período de prueba a,Mujer,03/08/2000,dmitchell@example.net,200.0
4,CANTABRIA,514,Donald Yu,Designer graphic,ESPAÑA,21/11/2022,10/01/2023,10/01/2023,92.5,Cese por expiración del tiem,Hombre,17/05/1999,deanschmidt@example.org,502.0
4,CANTABRIA,518,Renee Deleon,Designer graphic,ESPAÑA,21/11/2022,10/01/2023,10/01/2023,75.0,Fin de contrato temporal,Mujer,09/05/1996,qwalters@example.org,502.0
4,CANTABRIA,578,Alex Young,Designer graphic,ESPAÑA,19/06/2023,00/00/0000,00/00/0000,67.5,,Mujer,13/05/2000,xhogan@example.com,200.0
4,CANTABRIA,579,Ryan Jenkins,Designer graphic,ESPAÑA,19/06/2023,02/09/2023,00/00/0000,55.0,Cese en período de prueba a,Mujer,27/12/1995,qtaylor@example.com,200.0
4,CANTABRIA,613,Sherri Allen,Designer graphic,GEORGIA,31/07/2023,00/00/0000,00/00/0000,57.5,,Mujer,28/06/1999,victoriaclark@example.com,200.0
6,VIZCAYA,32,Adrian Harper,Designer graphic,ESPAÑA,01/06/2017,00/00/0000,00/00/0000,90.0,,Mujer,05/04/1989,rickeygallegos@example.com,200.0
6,VIZCAYA,34,Kathleen Valenzuela,Designer graphic,ESPAÑA,19/12/2018,18/01/2019,18/01/2019,37.5,Fin de contrato temporal,Mujer,31/12/1998,scox@example.org,502.0
6,VIZCAYA,136,Morgan Waters,Designer graphic,ESPAÑA,16/01/2019,05/05/2019,15/07/2019,37.5,Baja voluntaria del trabajad,Mujer,05/11/1999,amy47@example.net,502.0
6,VIZCAYA,163,Lori Thompson,Designer graphic,ESPAÑA,16/05/2019,05/07/2019,15/11/2019,37.5,Despido del trabajador,Mujer,20/10/1994,,502.0
6,VIZCAYA,180,Edward Baker,Designer graphic,ESPAÑA,19/07/2019,30/09/2019,18/01/2020,37.5,Baja voluntaria del trabajad,Mujer,24/11/1989,yjimenez@example.net,502.0
6,VIZCAYA,204,Brandi Gordon,Designer graphic,ESPAÑA,10/10/2019,18/11/2019,09/04/2020,37.5,Despido de la persona trabaj,Mujer,18/05/1996,,502.0
