id_place,id_empleado,id_contrato,provincia,nombre,puesto,nacionalidad,fecha_in,fecha_out,fecha_end,jornada,motivo_baja,genero,fecha_nacimiento,email,nombre_contrato,work_place,supervisor,jefe,estado,edad,dias_empresa,años_empresa,tramo_empresa,tramo_edad,horas_contrato
238,987251.0,100,BARCELONA,Alison Velazquez,Designer graphic,ESPAÑA,2022-07-26,2022-09-04,2023-09-17,62.5,Baja voluntaria del trabajador,Mujer,2003-11-21,kathleen95@empresa.net,INDEFINIDO,Wardmouth,Darren Clark,James Moran,Salida,20.0,411,1.0,DE 1 A 2 AÑOS,MENOR DE 25 AÑOS,CONTRATO DE 20 A 30 HORAS
62,987253.0,200,VALENCIA,Thomas Small,Designer graphic,ARMENIA,2022-07-26,2022-08-10,2023-09-17,87.5,Fin de contrato temporal,Mujer,2005-06-16,maryvillarreal@example.org,INDEFINIDO,West Linda,James Fletcher,Kelsey Richardson,Salida,18.0,411,1.0,DE 1 A 2 AÑOS,MENOR DE 25 AÑOS,CONTRATO DE 30 A 40 HORAS
4,987254.0,200,MADRID,Mary White,Designer graphic,ESPAÑA,2022-07-26,2022-07-27,2023-09-17,90.0,Baja voluntaria del trabajador,Mujer,2000-11-13,swright@example.org,INDEFINIDO,Lake Tracyhaven,John Jones,Kelsey Richardson,Salida,23.0,411,1.0,DE 1 A 2 AÑOS,MENOR DE 25 AÑOS,CONTRATO DE 30 A 40 HORAS
126,987255.0,200,ALAVA,Erica Savage,Designer graphic,ESPAÑA,2022-07-26,2022-08-02,2023-09-17,50.0,Baja voluntaria del trabajador,Mujer,2003-11-18,joneslisa@empresa.org,INDEFINIDO,West Jimmy,Terri Jimenez DVM,James Moran,Salida,20.0,411,1.0,DE 1 A 2 AÑOS,MENOR DE 25 AÑOS,CONTRATO DE 15 A 20 HORAS
4,987256.0,200,MADRID,Jennifer Valencia,Designer graphic,VENEZUELA,2022-07-26,2022-08-25,2023-09-17,75.0,Fin de contrato temporal,Mujer,2000-01-03,elizabethpalmer@example.net,INDEFINIDO,Lake Tracyhaven,John Jones,Kelsey Richardson,Salida,24.0,411,1.0,DE 1 A 2 AÑOS,MENOR DE 25 AÑOS,CONTRATO DE 30 A 40 HORAS
4,987257.0,200,MADRID,Nichole Allen,Designer graphic,ESPAÑA,2022-07-26,2022-08-25,2023-09-17,75.0,Fin de contrato temporal,Hombre,2000-01-01,jillmatthews@example.com,INDEFINIDO,Lake Tracyhaven,John Jones,Kelsey Richardson,Salida,24.0,411,1.0,DE 1 A 2 AÑOS,MENOR DE 25 AÑOS,CONTRATO DE 30 A 40 HORAS
4,987258.0,200,MADRID,Jermaine Khan,Designer graphic,ESPAÑA,2022-07-26,2023-09-17,2023-09-17,90.0,Otros,Mujer,2002-11-22,jramirez@example.org,INDEFINIDO,Lake Tracyhaven,John Jones,Kelsey Richardson,Activo,21.0,411,1.0,DE 1 A 2 AÑOS,MENOR DE 25 AÑOS,CONTRATO DE 30 A 40 HORAS
324,987260.0,100,LAS PALMAS,Pamela Miller,Designer graphic,ESPAÑA,2022-07-27,2023-01-07,2023-09-17,100.0,Fin de contrato temporal,Mujer,2004-07-14,kylie13@empresa.com,INDEFINIDO,West Christinamouth,Daniel King,Danielle Kim,Salida,19.0,410,1.0,DE 1 A 2 AÑOS,MENOR DE 25 AÑOS,CONTRATO DE 30 A 40 HORAS
4,987261.0,200,MADRID,Douglas Taylor,Designer graphic,ESPAÑA,2022-07-26,2023-09-17,2023-09-17,75.0,Otros,Hombre,1999-03-22,staceyoconnell@example.net,INDEFINIDO,Lake Tracyhaven,John Jones,Kelsey Richardson,Activo,24.0,411,1.0,DE 1 A 2 AÑOS,MENOR DE 25 AÑOS,CONTRATO DE 30 A 40 HORAS
800,987262.0,100,CACERES,Carolyn Trevino,Equities trader,ESPAÑA,2022-07-26,2023-09-17,2023-09-17,100.0,Otros,Mujer,1974-11-30,wendymckenzie@empresa.net,INDEFINIDO,,,,Activo,49.0,411,1.0,DE 1 A 2 AÑOS,MAYOR DE 35 AÑOS,CONTRATO DE 30 A 40 HORAS
256,987263.0,200,MADRID,Tracy Charles,Designer graphic,ESPAÑA,2022-07-26,2023-06-20,2023-09-17,75.0,Despido del trabajador,Hombre,2000-10-29,tina14@empresa.org,INDEFINIDO,Erinberg,John Jones,Kelsey Richardson,Salida,23.0,411,1.0,DE 1 A 2 AÑOS,MENOR DE 25 AÑOS,CONTRATO DE 30 A 40 HORAS
256,987264.0,200,MADRID,Ashley Williams,Designer graphic,ESPAÑA,2022-07-26,2022-08-09,2023-09-17,50.0,Fin de contrato temporal,Hombre,2001-09-09,rhughes@empresa.org,INDEFINIDO,Erinberg,John Jones,Kelsey Richardson,Salida,22.0,411,1.0,DE 1 A 2 AÑOS,MENOR DE 25 AÑOS,CONTRATO DE 15 A 20 HORAS
3,987265.0,200,MADRID,Sherri Harper DVM,Designer graphic,ESPAÑA,2022-07-26,2022-11-30,2023-09-17,50.0,Baja voluntaria del trabajador,Mujer,2002-07-13,robertsullivan@example.com,INDEFINIDO,Aaronfurt,John Jones,Kelsey Richardson,Salida,21.0,411,1.0,DE 1 A 2 AÑOS,MENOR DE 25 AÑOS,CONTRATO DE 15 A 20 HORAS
195,987267.0,200,BARCELONA,Natalie Martin,Designer graphic,ESPAÑA,2022-07-26,2022-08-19,2023-09-17,75.0,Baja voluntaria del trabajador,Hombre,1997-11-22,christopheranderson@empresa.org,INDEFINIDO,Jeffreyside,Darren Clark,James Moran,Salida,26.0,411,1.0,DE 1 A 2 AÑOS,ENTRE 25 Y 30 AÑOS,CONTRATO DE 30 A 40 HORAS
56,987268.0,502,SEGOVIA,Jeffrey Moran,Designer graphic,ESPAÑA,2022-07-28,2022-08-31,2022-08-31,77.5,Otros,Hombre,2003-12-26,gwatson@example.org,CONTRATO TEMPORAL,Charlesview,Bradley Anderson,Catherine Walker MD,Salida,20.0,33,0.0,HASTA 3 MESES,MENOR DE 25 AÑOS,CONTRATO DE 30 A 40 HORAS
164,987269.0,502,VALENCIA,Christopher Spencer,Designer graphic,ESPAÑA,2022-07-28,2022-08-01,2022-08-28,42.5,Baja voluntaria del trabajador,Mujer,2003-11-28,hallkristy@empresa.org,CONTRATO TEMPORAL,South Courtney,James Fletcher,Kelsey Richardson,Salida,20.0,30,0.0,HASTA 3 MESES,MENOR DE 25 AÑOS,CONTRATO DE 15 A 20 HORAS
239,987270.0,200,BARCELONA,Stephanie Ferguson,Designer graphic,ESPAÑA,2022-07-28,2023-09-17,2023-09-17,50.0,Otros,Mujer,2001-04-27,williamramirez@empresa.com,INDEFINIDO,East Jacob,Darren Clark,James Moran,Activo,22.0,409,1.0,DE 1 A 2 AÑOS,MENOR DE 25 AÑOS,CONTRATO DE 15 A 20 HORAS
26,987271.0,502,VALENCIA,Audrey Coleman,Designer graphic,ESPAÑA,2022-07-28,2022-08-31,2022-08-31,82.5,Otros,Mujer,1996-03-22,rodriguezjulie@example.com,CONTRATO TEMPORAL,Ricardoside,James Fletcher,Kelsey Richardson,Salida,27.0,33,0.0,HASTA 3 MESES,ENTRE 25 Y 30 AÑOS,CONTRATO DE 30 A 40 HORAS
25,987272.0,200,ILLES BALEARS,Ronald Bailey,Designer graphic,ESPAÑA,2022-07-26,2023-01-09,2023-01-09,90.0,Fin de contrato temporal,Hombre,1997-11-11,sandersjoseph@example.org,INDEFINIDO,Karenfort,Scott Reid,Kelsey Richardson,Salida,26.0,164,0.0,HASTA 3 MESES,ENTRE 25 Y 30 AÑOS,CONTRATO DE 30 A 40 HORAS
287,987273.0,200,TOLEDO,Douglas Francis,Designer graphic,ESPAÑA,2022-07-27,2023-09-17,2023-09-17,50.0,Otros,Mujer,1998-04-15,wagnerlori@empresa.net,INDEFINIDO,Harrisonville,Jessica Hobbs,Catherine Walker MD,Activo,25.0,410,1.0,DE 1 A 2 AÑOS,ENTRE 25 Y 30 AÑOS,CONTRATO DE 15 A 20 HORAS
126,987274.0,200,ALAVA,George Brown,Designer graphic,ESPAÑA,2022-07-28,2022-09-26,2023-09-17,50.0,Baja voluntaria del trabajador,Hombre,2002-12-08,nsimpson@empresa.net,INDEFINIDO,West Jimmy,Terri Jimenez DVM,James Moran,Salida,21.0,409,1.0,DE 1 A 2 AÑOS,MENOR DE 25 AÑOS,CONTRATO DE 15 A 20 HORAS
26,987275.0,502,VALENCIA,Samuel Lewis,Designer graphic,ESPAÑA,2022-07-28,2022-08-31,2022-08-31,70.0,Otros,Mujer,2001-09-04,daniellebrown@example.com,CONTRATO TEMPORAL,Ricardoside,James Fletcher,Kelsey Richardson,Salida,22.0,33,0.0,HASTA 3 MESES,MENOR DE 25 AÑOS,CONTRATO DE 20 A 30 HORAS
275,987277.0,502,TENERIFE,Jason Erickson,Designer graphic,ESPAÑA,2022-07-29,2022-08-15,2022-08-31,30.0,Baja voluntaria del trabajador,Mujer,1989-09-18,holmesapril@example.com,CONTRATO TEMPORAL,Powellberg,Daniel King,Danielle Kim,Salida,34.0,32,0.0,HASTA 3 MESES,ENTRE 30 Y 35 AÑOS,CONTRATO DE 15 A 20 HORAS
172,987278.0,200,MADRID,Brett Moore,Designer graphic,COLOMBIA,2022-07-28,2022-08-26,2023-09-17,65.0,Fin de contrato temporal,Mujer,1996-03-22,dtorres@empresa.com,INDEFINIDO,Greenshire,John Jones,Kelsey Richardson,Salida,27.0,409,1.0,DE 1 A 2 AÑOS,ENTRE 25 Y 30 AÑOS,CONTRATO DE 20 A 30 HORAS
275,987279.0,200,TENERIFE,Douglas Foley,Designer graphic,ESPAÑA,2023-04-05,2023-09-17,2023-09-17,50.0,Otros,Hombre,1995-07-26,matamargaret@empresa.com,INDEFINIDO,Powellberg,Daniel King,Danielle Kim,Activo,28.0,162,0.0,HASTA 3 MESES,ENTRE 25 Y 30 AÑOS,CONTRATO DE 15 A 20 HORAS
281,987280.0,502,BARCELONA,Kelly Jones,Designer graphic,ESPAÑA,2022-07-28,2022-10-02,2022-10-02,50.0,Otros,Hombre,2001-07-26,kelleytony@empresa.net,CONTRATO TEMPORAL,Dunnburgh,William Cole,James Moran,Salida,22.0,65,0.0,HASTA 3 MESES,MENOR DE 25 AÑOS,CONTRATO DE 15 A 20 HORAS
817,987281.0,421,CACERES,Ryan Chen,Special effects artist,ESPAÑA,2022-08-01,2022-10-14,2023-02-01,100.0,Otros,Hombre,1995-04-20,whitakergregory@example.org,CONTRATO TEMPORAL,,,,Salida,28.0,180,0.0,HASTA 3 MESES,ENTRE 25 Y 30 AÑOS,CONTRATO DE 30 A 40 HORAS
247,987282.0,100,BARCELONA,Matthew Williams,Designer graphic,ESPAÑA,2022-07-28,2023-08-31,2023-09-17,75.0,Baja voluntaria del trabajador,Hombre,2001-07-19,brittany40@empresa.org,INDEFINIDO,New Susanshire,Sarah Steele,James Moran,Salida,22.0,409,1.0,DE 1 A 2 AÑOS,MENOR DE 25 AÑOS,CONTRATO DE 30 A 40 HORAS
255,987283.0,200,BARCELONA,Ryan Wilson,Designer graphic,ESPAÑA,2022-07-28,2023-09-17,2023-09-17,75.0,Otros,Hombre,2003-08-09,youngamber@empresa.com,INDEFINIDO,Lesliehaven,Sarah Steele,James Moran,Activo,20.0,409,1.0,DE 1 A 2 AÑOS,MENOR DE 25 AÑOS,CONTRATO DE 30 A 40 HORAS
322,987284.0,200,BARCELONA,Christopher Garcia,Designer graphic,ESPAÑA,2022-07-28,2023-01-21,2023-09-17,75.0,Fin de contrato temporal,Mujer,2001-12-05,eatondiana@example.com,INDEFINIDO,North Michaelview,Sarah Steele,James Moran,Salida,22.0,409,1.0,DE 1 A 2 AÑOS,MENOR DE 25 AÑOS,CONTRATO DE 30 A 40 HORAS
247,987285.0,200,BARCELONA,Sean Reed,Designer graphic,ESPAÑA,2022-07-28,2022-08-26,2023-09-17,75.0,Fin de contrato temporal,Mujer,2003-06-05,frostpatrick@empresa.org,INDEFINIDO,New Susanshire,Sarah Steele,James Moran,Salida,20.0,409,1.0,DE 1 A 2 AÑOS,MENOR DE 25 AÑOS,CONTRATO DE 30 A 40 HORAS
800,987286.0,100,CACERES,Cesar Garcia,Equities trader,ESPAÑA,2022-07-28,2023-09-17,2023-09-17,75.0,Baja voluntaria del trabajador,Mujer,1978-08-20,zmclaughlin@example.org,INDEFINIDO,,,,Activo,45.0,409,1.0,DE 1 A 2 AÑOS,MAYOR DE 35 AÑOS,CONTRATO DE 30 A 40 HORAS
322,987287.0,200,BARCELONA,Sean Lawrence,Designer graphic,ESPAÑA,2022-07-28,2022-10-26,2023-09-17,30.0,Fin de contrato temporal,Hombre,2001-10-03,drhodes@empresa.org,INDEFINIDO,North Michaelview,Sarah Steele,James Moran,Salida,22.0,409,1.0,DE 1 A 2 AÑOS,MENOR DE 25 AÑOS,CONTRATO DE 15 A 20 HORAS
322,987289.0,100,BARCELONA,Joseph Sanchez,Designer graphic,ESPAÑA,2022-07-28,2023-09-17,2023-09-17,75.0,Otros,Hombre,1999-05-04,janicewright@empresa.org,INDEFINIDO,North Michaelview,Sarah Steele,James Moran,Activo,24.0,409,1.0,DE 1 A 2 AÑOS,MENOR DE 25 AÑOS,CONTRATO DE 30 A 40 HORAS
319,987290.0,200,ORIHUELA,Yvette Combs,Designer graphic,ITALIA,2022-07-29,2023-02-09,2023-02-04,60.0,Despido del trabajador,Hombre,1990-02-24,stephaniecabrera@empresa.net,INDEFINIDO,West Judyland,Sara Parks,Kelsey Richardson,Salida,34.0,186,1.0,DE 1 A 2 AÑOS,ENTRE 30 Y 35 AÑOS,CONTRATO DE 20 A 30 HORAS
238,987291.0,200,BARCELONA,Donna Smith DVM,Designer graphic,ESPAÑA,2022-07-28,2022-08-09,2023-09-17,75.0,Fin de contrato temporal,Mujer,1993-04-26,antonio43@empresa.net,INDEFINIDO,Wardmouth,Darren Clark,James Moran,Salida,30.0,409,1.0,DE 1 A 2 AÑOS,ENTRE 30 Y 35 AÑOS,CONTRATO DE 30 A 40 HORAS
319,987292.0,200,ORIHUELA,Sara Wang,Designer graphic,ESPAÑA,2022-07-29,2023-09-17,2023-09-17,75.0,Otros,Mujer,1989-12-21,ununez@empresa.org,INDEFINIDO,West Judyland,Sara Parks,Kelsey Richardson,Activo,34.0,408,1.0,DE 1 A 2 AÑOS,ENTRE 30 Y 35 AÑOS,CONTRATO DE 30 A 40 HORAS
800,987293.0,402,CACERES,Sergio Hall,Equities trader,ESPAÑA,2022-07-28,2022-11-09,2022-12-30,100.0,Otros,Hombre,1999-09-13,sdavis@empresa.net,CONTRATO TEMPORAL,,,,Salida,24.0,152,0.0,HASTA 3 MESES,MENOR DE 25 AÑOS,CONTRATO DE 30 A 40 HORAS
327,987294.0,200,ALICANTE,Jacob Davis,Designer graphic,ESPAÑA,2022-07-29,2023-09-17,2023-09-17,90.0,Baja voluntaria del trabajador,Hombre,1999-06-11,kellyschneider@example.com,INDEFINIDO,Davidmouth,Sara Parks,Kelsey Richardson,Activo,24.0,408,1.0,DE 1 A 2 AÑOS,MENOR DE 25 AÑOS,CONTRATO DE 30 A 40 HORAS
287,987295.0,200,TOLEDO,Kevin Evans,Designer graphic,ESPAÑA,2022-09-07,2022-10-02,2023-09-17,50.0,Baja voluntaria del trabajador,Mujer,2001-12-04,nicholasjohnston@empresa.com,INDEFINIDO,Harrisonville,Jessica Hobbs,Catherine Walker MD,Salida,22.0,370,1.0,DE 1 A 2 AÑOS,MENOR DE 25 AÑOS,CONTRATO DE 15 A 20 HORAS
257,987296.0,100,ALICANTE,Makayla Martin,Designer graphic,COLOMBIA,2022-07-29,2023-09-17,2023-09-17,90.0,Otros,Mujer,2000-08-25,meghan92@empresa.org,INDEFINIDO,North Justinborough,Laura Melton,Kelsey Richardson,Activo,23.0,408,1.0,DE 1 A 2 AÑOS,MENOR DE 25 AÑOS,CONTRATO DE 30 A 40 HORAS
159,987297.0,200,LAS PALMAS,April Mcintosh,Designer graphic,ESPAÑA,2022-07-29,2022-10-13,2023-09-17,55.0,Fin de contrato temporal,Mujer,2001-09-01,wmiller@empresa.org,INDEFINIDO,West Brittany,Laura Edwards,Danielle Kim,Salida,22.0,408,1.0,DE 1 A 2 AÑOS,MENOR DE 25 AÑOS,CONTRATO DE 20 A 30 HORAS
151,987298.0,200,ALICANTE,Nancy Sanders,Designer graphic,RUMANIA,2022-07-29,2022-08-31,2023-09-17,82.5,Fin de contrato temporal,Mujer,2004-07-08,bautistasarah@empresa.com,INDEFINIDO,North Jamestown,Laura Melton,Kelsey Richardson,Salida,19.0,408,1.0,DE 1 A 2 AÑOS,MENOR DE 25 AÑOS,CONTRATO DE 30 A 40 HORAS
83,987299.0,200,ZARAGOZA,Mark Martinez,Designer graphic,ESPAÑA,2022-08-01,2023-09-17,2023-09-17,75.0,Otros,Mujer,1996-07-22,hamptonjonathan@example.org,INDEFINIDO,Port Williamport,Greg Stanley,James Moran,Activo,27.0,405,1.0,DE 1 A 2 AÑOS,ENTRE 25 Y 30 AÑOS,CONTRATO DE 30 A 40 HORAS
25,987300.0,200,ILLES BALEARS,Alfred Sandoval,Designer graphic,VENEZUELA,2022-08-01,2022-08-02,2023-09-17,90.0,Fin de contrato temporal,Mujer,2000-04-17,omarjimenez@example.com,INDEFINIDO,Karenfort,Scott Reid,Kelsey Richardson,Salida,23.0,405,1.0,DE 1 A 2 AÑOS,MENOR DE 25 AÑOS,CONTRATO DE 30 A 40 HORAS
124,987301.0,502,BARCELONA,Monica Smith,Designer graphic,FRANCIA,2022-08-01,2022-08-11,2022-08-31,75.0,Baja voluntaria del trabajador,Mujer,2000-03-14,john99@empresa.com,CONTRATO TEMPORAL,Elizabethborough,Terri Jimenez DVM,James Moran,Salida,24.0,29,0.0,HASTA 3 MESES,MENOR DE 25 AÑOS,CONTRATO DE 30 A 40 HORAS
800,987302.0,100,CACERES,Heather Martin,Equities trader,ESPAÑA,2022-08-02,2023-09-17,2023-09-17,87.5,Otros,Hombre,1962-07-15,shawn46@empresa.org,INDEFINIDO,,,,Activo,61.0,405,1.0,DE 1 A 2 AÑOS,MAYOR DE 35 AÑOS,CONTRATO DE 30 A 40 HORAS
152,987303.0,200,ZAMORA,Tommy Baxter,Designer graphic,ESPAÑA,2022-08-01,2022-09-30,2023-09-17,50.0,Baja voluntaria del trabajador,Mujer,1996-12-21,haleydaniel@empresa.com,INDEFINIDO,North Timothy,Bailey Davis,Catherine Walker MD,Salida,27.0,405,1.0,DE 1 A 2 AÑOS,ENTRE 25 Y 30 AÑOS,CONTRATO DE 15 A 20 HORAS
123,987304.0,200,VALENCIA,Sally Roberts,Designer graphic,ESPAÑA,2022-08-01,2022-08-04,2023-09-17,30.0,Baja voluntaria del trabajador,Hombre,2000-11-05,maryirwin@empresa.net,INDEFINIDO,Raymondborough,James Fletcher,Kelsey Richardson,Salida,23.0,405,1.0,DE 1 A 2 AÑOS,MENOR DE 25 AÑOS,CONTRATO DE 15 A 20 HORAS
52,987305.0,100,SEVILLA,April Stout,Designer graphic,ESPAÑA,2022-08-01,2023-09-17,2023-09-17,50.0,Otros,Mujer,2000-09-06,jason47@example.org,INDEFINIDO,West Kevin,Laura Gutierrez,Danielle Kim,Activo,23.0,405,1.0,DE 1 A 2 AÑOS,MENOR DE 25 AÑOS,CONTRATO DE 15 A 20 HORAS
151,987306.0,200,ALICANTE,Joshua Ramirez,Designer graphic,ESPAÑA,2022-08-01,2022-10-23,2023-09-17,30.0,Fin de contrato temporal,Mujer,2002-05-29,wfisher@empresa.com,INDEFINIDO,North Jamestown,Laura Melton,Kelsey Richardson,Salida,21.0,405,1.0,DE 1 A 2 AÑOS,MENOR DE 25 AÑOS,CONTRATO DE 15 A 20 HORAS
271,987307.0,200,CADIZ,Brianna Cook,Designer graphic,ESPAÑA,2023-09-11,2023-09-17,2023-09-17,50.0,Otros,Mujer,1998-11-03,sara19@empresa.org,INDEFINIDO,Joshuamouth,Nicole Allen,Danielle Kim,Activo,25.0,6,0.0,HASTA 3 MESES,ENTRE 25 Y 30 AÑOS,CONTRATO DE 15 A 20 HORAS
122,987308.0,200,ALICANTE,Tammy Peterson,Designer graphic,ESPAÑA,2022-08-01,2022-08-17,2023-09-17,75.0,Fin de contrato temporal,Mujer,1998-06-03,hpowell@empresa.org,INDEFINIDO,Mooreville,Laura Melton,Kelsey Richardson,Salida,25.0,405,1.0,DE 1 A 2 AÑOS,ENTRE 25 Y 30 AÑOS,CONTRATO DE 30 A 40 HORAS
800,987309.0,402,CACERES,Samantha Jones,Equities trader,ESPAÑA,2022-08-02,2023-01-30,2023-01-30,100.0,Otros,Hombre,2000-02-12,palmerroger@empresa.net,CONTRATO TEMPORAL,,,,Salida,24.0,177,0.0,HASTA 3 MESES,MENOR DE 25 AÑOS,CONTRATO DE 30 A 40 HORAS
800,987311.0,100,CACERES,Benjamin Charles,Equities trader,ESPAÑA,2023-07-31,2023-09-17,2023-09-17,100.0,Otros,Mujer,1995-02-17,laura56@empresa.net,INDEFINIDO,,,,Activo,29.0,46,0.0,HASTA 3 MESES,ENTRE 25 Y 30 AÑOS,CONTRATO DE 30 A 40 HORAS
800,987312.0,402,CACERES,Jessica Kennedy,Equities trader,ESPAÑA,2022-08-02,2022-09-30,2022-09-30,100.0,Otros,Mujer,1991-10-31,alexanderpark@empresa.com,CONTRATO TEMPORAL,,,,Salida,32.0,57,0.0,HASTA 3 MESES,ENTRE 30 Y 35 AÑOS,CONTRATO DE 30 A 40 HORAS
17,987313.0,200,ALICANTE,Bobby Jackson,Designer graphic,ESPAÑA,2022-08-01,2022-08-02,2023-09-17,75.0,Baja voluntaria del trabajador,Mujer,1999-06-30,jjohnston@empresa.org,INDEFINIDO,Wendystad,Laura Melton,Kelsey Richardson,Salida,24.0,405,1.0,DE 1 A 2 AÑOS,MENOR DE 25 AÑOS,CONTRATO DE 30 A 40 HORAS
165,987314.0,200,BARCELONA,Tracy Gomez,Designer graphic,ESPAÑA,2023-08-01,2023-09-17,2023-09-17,77.5,Otros,Mujer,2004-10-10,meredithhines@empresa.com,INDEFINIDO,Reedside,Sarah Steele,James Moran,Activo,19.0,45,0.0,HASTA 3 MESES,MENOR DE 25 AÑOS,CONTRATO DE 30 A 40 HORAS
189,987315.0,200,ASTURIAS,Robert Brown,Designer graphic,ESPAÑA,2022-10-31,2023-04-15,2023-09-17,65.0,Baja voluntaria del trabajador,Mujer,1997-05-24,thompsontamara@empresa.org,INDEFINIDO,Jacquelineburgh,Terri Jimenez DVM,James Moran,Salida,26.0,316,1.0,DE 1 A 2 AÑOS,ENTRE 25 Y 30 AÑOS,CONTRATO DE 20 A 30 HORAS
186,987316.0,502,SANTA CRUZ TENE,Tracey Parker,Designer graphic,ESPAÑA,2022-08-01,2022-08-31,2022-08-31,50.0,Otros,Mujer,1998-01-20,robertgraham@empresa.net,CONTRATO TEMPORAL,North Michaelchester,Daniel King,Danielle Kim,Salida,26.0,29,0.0,HASTA 3 MESES,ENTRE 25 Y 30 AÑOS,CONTRATO DE 15 A 20 HORAS
264,987317.0,200,VALENCIA,Lisa Nolan,Designer graphic,ESPAÑA,2022-08-02,2022-11-30,2023-09-17,62.5,Baja voluntaria del trabajador,Mujer,2001-05-12,jsmith@empresa.net,INDEFINIDO,South Stacy,Anthony Le,Kelsey Richardson,Salida,22.0,405,1.0,DE 1 A 2 AÑOS,MENOR DE 25 AÑOS,CONTRATO DE 20 A 30 HORAS
72,987319.0,200,LEON,Olivia Hamilton,Designer graphic,ESPAÑA,2022-08-01,2023-01-28,2023-01-28,37.5,Fin de contrato temporal,Mujer,1991-03-06,rthompson@example.com,INDEFINIDO,Guerratown,Bradley Anderson,Catherine Walker MD,Salida,33.0,176,0.0,HASTA 3 MESES,ENTRE 30 Y 35 AÑOS,CONTRATO DE 15 A 20 HORAS
144,987320.0,200,MADRID,Mary Murphy,Designer graphic,VENEZUELA,2022-08-02,2023-03-18,2023-09-17,50.0,Despido del trabajador,Mujer,1999-09-22,ryangonzalez@empresa.net,INDEFINIDO,North Brittneyport,Jessica Hobbs,Catherine Walker MD,Salida,24.0,405,1.0,DE 1 A 2 AÑOS,MENOR DE 25 AÑOS,CONTRATO DE 15 A 20 HORAS
3,987321.0,200,MADRID,Darren Reyes,Designer graphic,ESPAÑA,2022-08-01,2022-12-01,2023-09-17,75.0,Otros,Mujer,1995-07-30,paustin@example.net,INDEFINIDO,Aaronfurt,John Jones,Kelsey Richardson,Salida,28.0,405,1.0,DE 1 A 2 AÑOS,ENTRE 25 Y 30 AÑOS,CONTRATO DE 30 A 40 HORAS
235,987322.0,502,BARCELONA,Anthony Davis,Designer graphic,ESPAÑA,2022-08-01,2022-08-31,2022-08-31,40.0,Otros,Mujer,2002-11-01,pricejason@empresa.net,CONTRATO TEMPORAL,Martinezburgh,Terri Jimenez DVM,James Moran,Salida,21.0,29,0.0,HASTA 3 MESES,MENOR DE 25 AÑOS,CONTRATO DE 15 A 20 HORAS
274,987323.0,100,MELILLA,Sara Barrett,Designer graphic,ESPAÑA,2022-08-02,2023-09-17,2023-09-17,50.0,Otros,Mujer,2003-07-09,jeffersonbrittany@empresa.net,INDEFINIDO,New Cynthiastad,Tom Graham,Danielle Kim,Activo,20.0,405,1.0,DE 1 A 2 AÑOS,MENOR DE 25 AÑOS,CONTRATO DE 15 A 20 HORAS
247,987324.0,200,BARCELONA,Pamela Nelson,Designer graphic,ESPAÑA,2022-08-01,2022-11-27,2023-09-17,30.0,Fin de contrato temporal,Hombre,2001-07-10,thorntonadrian@empresa.org,INDEFINIDO,New Susanshire,Sarah Steele,James Moran,Salida,22.0,405,1.0,DE 1 A 2 AÑOS,MENOR DE 25 AÑOS,CONTRATO DE 15 A 20 HORAS
235,987325.0,289,BARCELONA,Gary Edwards,Designer graphic,ESPAÑA,2022-08-01,2023-01-26,2023-09-17,62.5,Baja voluntaria del trabajador,Mujer,1999-04-15,davisjacob@empresa.net,INDEFINIDO,Martinezburgh,Terri Jimenez DVM,James Moran,Salida,24.0,405,1.0,DE 1 A 2 AÑOS,MENOR DE 25 AÑOS,CONTRATO DE 20 A 30 HORAS
257,987326.0,100,ALICANTE,John Frost,Designer graphic,ESPAÑA,2022-08-01,2023-01-07,2023-09-17,100.0,Fin de contrato temporal,Hombre,1996-05-26,angelawagner@empresa.net,INDEFINIDO,North Justinborough,Laura Melton,Kelsey Richardson,Salida,27.0,405,1.0,DE 1 A 2 AÑOS,ENTRE 25 Y 30 AÑOS,CONTRATO DE 30 A 40 HORAS
151,987327.0,100,ALICANTE,Amber Salazar,Designer graphic,ESPAÑA,2022-08-01,2022-08-31,2023-09-17,100.0,Fin de contrato temporal,Mujer,2000-04-01,adamsdaniel@empresa.net,INDEFINIDO,North Jamestown,Laura Melton,Kelsey Richardson,Salida,23.0,405,1.0,DE 1 A 2 AÑOS,MENOR DE 25 AÑOS,CONTRATO DE 30 A 40 HORAS
817,987328.0,421,CACERES,Antonio Myers,Holiday representative,ESPAÑA,2022-08-02,2023-02-01,2023-02-01,100.0,Otros,Hombre,2000-10-08,gregory91@empresa.com,CONTRATO TEMPORAL,,,,Salida,23.0,179,0.0,HASTA 3 MESES,MENOR DE 25 AÑOS,CONTRATO DE 30 A 40 HORAS
800,987329.0,189,CACERES,Kevin Fox,Equities trader,ESPAÑA,2022-08-02,2023-09-17,2023-09-17,100.0,Otros,Mujer,1988-04-07,jacksondeborah@empresa.org,INDEFINIDO,,,,Activo,35.0,405,1.0,DE 1 A 2 AÑOS,MAYOR DE 35 AÑOS,CONTRATO DE 30 A 40 HORAS
